job_title,resume_index,category,experience_level,match_score,resume_preview
HR Manager,186,DESIGNER,Senior,0.0041,"         SENIOR GRAPHIC DESIGNER       Summary     Diverse, results-oriented graphic designer with over 30 years of experience in print, logo design, "
HR Manager,187,DESIGNER,Mid,0.0,         PERSONAL STYLIST- WOMEN'S DESIGNER       Summary      Eager to work in a fast-paced customer focused  environment driven to expand sales volu
HR Manager,188,DESIGNER,Mid,0.0,"      R        GRAPHIC ARTIST, DESIGNER         Focus - Graphic Design / Digital Art     Graphic Designer skilled in digital art concepts for print, w"
HR Manager,189,DESIGNER,Senior,0.0,"         PRE-PRESS GRAPHIC DESIGNER       Summary    Creative, hardworking designer seeking a full-time desktop job, educated as a graphic artist, pas"
HR Manager,190,DESIGNER,Mid,0.0,         SENIOR INTERIOR DESIGNER       Summary       Experienced   Interior Designer  with a  diverse knowledge base of design styles and techniques 
HR Manager,191,DESIGNER,Mid,0.0069,"         GRAPHIC DESIGNER AND ILLUSTRATOR         Summary    I was raised in a Christian home in Jacksonville, Florida. I moved to Birmingham to atten"
HR Manager,192,DESIGNER,Senior,0.0,         PRINCIPLE DESIGNER / OWNER       Professional Summary     Interior Designer with a distinct understanding of spatial theory who harbors an ex
HR Manager,193,DESIGNER,Senior,0.0054,           Zachory    Edmiston         Summary     Skilled in Customer Service. Motivated to enhance customer loyalty with exceptional service. Mainta
HR Manager,194,DESIGNER,Senior,0.0,           PROGRAM MANAGER & DESIGNER         Professional Summary     A talented program designer and learning specialist with experience developing 
HR Manager,195,DESIGNER,Senior,0.0,"         SENIOR TECHNICAL DESIGNER       Summary    Product Developer/Technical Designer with strengths in apparel, handbags and jewelry. I have an ex"
HR Manager,196,DESIGNER,Senior,0.0,         3D DESIGNER/ GRAPHIC DESIGNER         Summary    I am seeking a position where my experience can used to make a positive contribution.      S
HR Manager,197,DESIGNER,Senior,0.0,"         CREATIVE GRAPHIC DESIGNER       Summary     After reviewing your post with much interest, please take into consideration my qualifications an"
HR Manager,198,DESIGNER,Senior,0.0378,         SR. GRAPHICS DESIGNER       Summary    I have been working as a graphic designer for Vanderbilt University for  twenty years. Additionally si
HR Manager,199,DESIGNER,Senior,0.0022,"         LEAD UX/UI DESIGNER       Executive Profile       Insightful, UX/UI Designer with experience in both Agile and Waterfall environments. Adept "
HR Manager,200,DESIGNER,Senior,0.0,"         FREELANCE GRAPHIC DESIGNER         Highlights          web & print design skills & software  Visual Elements - Image/Photo Layout, Typography"
HR Manager,201,DESIGNER,Senior,0.0109,"         MARKETING SPECIALIST GRAPHIC DESIGNER           Professional Summary    Accomplished, creative marketing professional with proven success in "
HR Manager,202,DESIGNER,Senior,0.011,"         FREELANCE GRAPHIC DESIGNER       Summary    Accomplished Graphic Designer  with over 15 years experience in graphic design: camera ready, col"
HR Manager,203,DESIGNER,Senior,0.0064,"         SENIOR INTERIOR DESIGNER         Highlights        Microsoft Office Suite; Apple iWork Suite, Autodesk AutoCAD Architecture 2015, Buzzsaw, Re"
HR Manager,204,DESIGNER,Senior,0.029,         BRANCH MANAGER/FLORAL DESIGNER           Summary     Branch Manager driven to exceed sales goals and build long term relationships with custo
HR Manager,205,DESIGNER,Senior,0.0056,         FREELANCE WEBSITE DESIGNER         Summary     Marine Corps trained leader and business development specialist. With an extensive background 
HR Manager,206,DESIGNER,Senior,0.0,"         WEB DESIGNER/GRAPHIC DESIGNER       Summary    To obtain a dynamic, challenging opportunity that contributes to the success of the business v"
HR Manager,207,DESIGNER,Senior,0.0,         NX (UNIGRAPHICS) DESIGNER       Summary           Highlights          Virus and spyware removal  Highly motivated  Resourceful  Organized    
HR Manager,208,DESIGNER,Senior,0.0028,"         PRODUCT AND WEB DESIGNER       Summary     My career of 34 years includes the graphic art field, fine arts, and elementary art teacher. My pe"
HR Manager,209,DESIGNER,Senior,0.0,         PROJECT MANAGER/INSTRUCTIONAL DESIGNER       Summary     Dependable and resourceful Project Manager and Instructional Designer adept at organ
HR Manager,210,DESIGNER,Senior,0.0,         SENIOR INDUSTRIAL DESIGNER       Professional Summary    I am pleased to submit my resume for Product Designer with Skip Hop Inc. Given my ba
HR Manager,211,DESIGNER,Senior,0.0,"         LEAD SENIOR GRAPHIC DESIGNER       Summary    Manage multiple projects, Cross-Channel Marketing, Messaging & Branding Consistency, Visual Com"
HR Manager,212,DESIGNER,Senior,0.015,"           SALES CONSULTANT, INTERIOR DESIGNER         Professional Summary     Results-oriented sales professional eager to join a reputable organiza"
HR Manager,213,DESIGNER,Senior,0.0,"         OSP ENGINEERING DESIGNER           Experience      OSP Engineering Designer  ,     12/2014   to   Current     Company Name   –   City  ,   St"
HR Manager,214,DESIGNER,Senior,0.0,"         SENIOR DIGITAL DESIGNER             Experience     02/2012   to   Current     Senior Digital Designer    Company Name   －   City  ,   State  "
HR Manager,215,DESIGNER,Senior,0.0,"         FINE JEWELRY CAD DESIGNER       Summary    Two years' experience as a fine jewelry CAD designer
- Seven years' experience as an Illustrator j"
HR Manager,216,DESIGNER,Senior,0.0,"         LEAD INSTRUCTIONAL DESIGNER       Summary    An Instructional System Designer of distinguished and successful experience, with all facets of "
HR Manager,217,INFORMATION-TECHNOLOGY,Senior,0.0053,         INFORMATION TECHNOLOGY         Summary     Dedicated  Information Assurance Professional  well-versed in analyzing and mitigating risk and fi
HR Manager,218,INFORMATION-TECHNOLOGY,Senior,0.0,         INFORMATION TECHNOLOGY SPECIALIST	GS11             Experience     07/2004   to   Current     Information Technology Specialist	GS11    Compan
HR Manager,219,INFORMATION-TECHNOLOGY,Senior,0.0,         INFORMATION TECHNOLOGY SUPERVISOR       Summary    Seeking a position as an Information Technology Specialist. Over 5 years of information te
HR Manager,220,INFORMATION-TECHNOLOGY,Senior,0.0,         INFORMATION TECHNOLOGY INSTRUCTOR       Summary    Seventeen years experience in the information technology field. Seven years experience in 
HR Manager,221,INFORMATION-TECHNOLOGY,Senior,0.0047,         INFORMATION TECHNOLOGY MANAGER/ANALYST         Professional Summary    Innovative and solution focused web development manager/analyst with e
HR Manager,222,INFORMATION-TECHNOLOGY,Senior,0.0,           Christopher    Townes         Summary     Knowledgeable Information Technology Specialist capable of setting up and optimizing workstations
HR Manager,223,INFORMATION-TECHNOLOGY,Senior,0.0148,"         INFORMATION TECHNOLOGY AUDITOR         Skills        PeopleSoft HCM 8.8/9.x, PeopleSoft Financials 8.8/9.x,  PeopleTools 8.51/ 8.54, SQL Deve"
HR Manager,224,INFORMATION-TECHNOLOGY,Senior,0.0026,         DIRECTOR OF INFORMATION TECHNOLOGY       Career Overview    Seeking a position as a Director of I.T. in a company where I am able to utilize 
HR Manager,225,INFORMATION-TECHNOLOGY,Senior,0.0039,"         INFORMATION TECHNOLOGY PROVISIONING TECHNICIAN         Career Overview    Process driven, goal oriented, Information Security Leader with 5  "
HR Manager,226,INFORMATION-TECHNOLOGY,Senior,0.0,         INFORMATION TECHNOLOGY (IT) SPECIALIST                 Experience      Information Technology (IT) Specialist      January 2012     Company N
HR Manager,227,INFORMATION-TECHNOLOGY,Senior,0.0,         INFORMATION TECHNOLOGY MANAGER                 Experience      Information Technology Manager    April 2007   to   Current     Company Name  
HR Manager,228,INFORMATION-TECHNOLOGY,Senior,0.0147,         DIRECTOR OF INFORMATION TECHNOLOGY         Professional Profile    Senior Project Management Position Senior Project Manager with over 25 yea
HR Manager,229,INFORMATION-TECHNOLOGY,Senior,0.0058,         INFORMATION TECHNOLOGY MANAGER             Qualifications          Strong communication skills	Web application design  Working independently	
HR Manager,230,INFORMATION-TECHNOLOGY,Senior,0.0163,         EXPERIENCED INFORMATION TECHNOLOGY MANAGER           Experience      Experienced Information Technology Manager      Highly accomplished prof
HR Manager,231,INFORMATION-TECHNOLOGY,Senior,0.0117,         INFORMATION TECHNOLOGY MANAGER           Summary    Successful fifteen years of experience in IT Management and Technical Support. Skilled in
HR Manager,232,INFORMATION-TECHNOLOGY,Senior,0.0,         INFORMATION TECHNOLOGY SPECIALIST         Professional Summary    Experienced network professional with outstanding success rate at installin
HR Manager,233,INFORMATION-TECHNOLOGY,Senior,0.0253,"         DIRECTOR, INFORMATION TECHNOLOGY           Professional Summary     Results-driven IT director with over 30 years of experience in diverse in"
HR Manager,234,INFORMATION-TECHNOLOGY,Senior,0.003,         INFORMATION TECHNOLOGY SPECIALIST/SYSTEM ANALYSIS           Summary     I have over 10 years of professional service in Information Technolog
HR Manager,235,INFORMATION-TECHNOLOGY,Senior,0.0232,         INFORMATION TECHNOLOGY COORDINATOR       Professional Summary     Highly talented and accomplished Paralegal with extensive experience in inv
HR Manager,236,INFORMATION-TECHNOLOGY,Senior,0.03,"         DIRECTOR OF INFORMATION TECHNOLOGY       Executive Profile    Director of Information Technology
Project Manager * Business Analyst * Technic"
HR Manager,237,INFORMATION-TECHNOLOGY,Senior,0.0042,"         INFORMATION TECHNOLOGY SPECIALIST I       Professional Summary              Skills    account management, cables, cabling, Help Desk, Linux, "
HR Manager,238,INFORMATION-TECHNOLOGY,Senior,0.0,         INFORMATION TECHNOLOGY CERTIFIED TECHNICIAN       Summary    Over Nineteen years of experience in Information Technology.Information Technolo
HR Manager,239,INFORMATION-TECHNOLOGY,Senior,0.02,"         VP OF INFORMATION TECHNOLOGY       Executive Profile    A results oriented technology leader with over 18 years of IT experience, 8 years of "
HR Manager,240,INFORMATION-TECHNOLOGY,Mid,0.0,         INFORMATION TECHNOLOGY INTERN       Professional Profile    To obtain a full time in the Entry Level Information Technology Management field 
